x	y	angle
0.19000007	0.18999988	NA
0.18000007	0.17999989	2.3561945
0.19000007	0.16999988	2.3561945
0.18000007	0.15999989	NA
0.19000007	0.14999989	5.497787
0.18000007	0.1399999	0.0
0.19000007	0.12999989	3.1415927
0.18000007	0.1199999	2.3561945
0.19000007	0.1099999	2.3561945
0.18000007	0.099999905	3.1415927
0.19000007	0.08999991	1.5707964
0.18000007	0.07999991	1.5707964
0.19000007	0.06999991	1.5707964
0.18000007	0.05999991	1.5707964
0.19000007	0.049999908	2.3561945
0.18000007	0.03999991	NA
0.19000007	0.02999991	NA
0.18000007	0.01999991	1.5707964
0.19000007	0.00999991	NA
0.18000007	-8.940697E-8	1.5707964
0.19000007	-0.010000089	2.3561945
0.18000007	-0.020000089	1.5707964
0.19000007	-0.030000089	2.3561945
0.18000007	-0.04000009	NA
0.19000007	-0.050000086	NA
0.18000007	-0.060000088	2.3561945
0.19000007	-0.07000009	0.7853982
0.18000007	-0.08000009	NA
0.19000007	-0.090000086	NA
0.18000007	-0.10000008	NA
0.19000007	-0.11000008	NA
0.18000007	-0.12000008	NA
0.19000007	-0.13000008	NA
0.18000007	-0.14000008	NA
0.19000007	-0.15000008	NA
0.18000007	-0.16000007	NA
0.19000007	-0.17000008	NA
0.18000007	-0.18000007	NA
0.19000007	-0.19000007	NA
0.18000007	-0.20000006	NA
0.19000007	-0.21000007	NA
0.18000007	-0.22000006	NA
0.19000007	-0.23000006	NA
0.18000007	-0.24000005	NA
0.19000007	-0.25000006	NA
0.18000007	-0.26000005	NA
0.19000007	-0.27000004	NA
0.18000007	-0.28000006	NA
0.19000007	-0.29000005	NA
0.18000007	-0.30000007	NA
0.19000007	-0.31000006	NA
0.18000007	-0.32000008	NA
0.19000007	-0.33000007	NA
0.18000007	-0.3400001	NA
0.19000007	-0.35000008	NA
0.18000007	-0.3600001	NA
0.19000007	-0.3700001	NA
0.18000007	-0.3800001	NA
0.19000007	-0.3900001	NA
0.18000007	-0.40000013	NA
0.19000007	-0.41000012	NA
0.18000007	-0.42000014	NA
0.19000007	-0.43000013	NA
0.18000007	-0.44000015	NA
0.19000007	-0.45000014	NA
0.18000007	-0.46000016	NA
0.19000007	-0.47000015	NA
0.18000007	-0.48000017	NA
0.19000007	-0.49000016	NA
0.20000006	0.5	NA
0.21000007	0.49	NA
0.20000006	0.48	NA
0.21000007	0.47	NA
0.20000006	0.45999998	NA
0.21000007	0.45	NA
0.20000006	0.43999997	2.3561945
0.21000007	0.42999998	3.1415927
0.20000006	0.41999996	3.1415927
0.21000007	0.40999997	NA
0.20000006	0.39999995	2.3561945
0.21000007	0.38999996	NA
0.20000006	0.37999994	NA
0.21000007	0.36999995	4.712389
0.20000006	0.35999992	0.7853982
0.21000007	0.34999993	4.712389
0.20000006	0.3399999	NA
0.21000007	0.32999992	3.9269907
0.20000006	0.3199999	5.497787
0.21000007	0.3099999	3.9269907
0.20000006	0.2999999	4.712389
0.21000007	0.2899999	4.712389
0.20000006	0.27999988	5.497787
0.21000007	0.2699999	4.712389
0.20000006	0.25999987	0.7853982
0.21000007	0.24999987	4.712389
0.20000006	0.23999988	4.712389
0.21000007	0.22999987	3.9269907
0.20000006	0.21999988	3.9269907
0.21000007	0.20999987	5.497787
0.20000006	0.19999988	2.3561945
0.21000007	0.18999988	3.9269907
0.20000006	0.17999989	1.5707964
0.21000007	0.16999988	3.9269907
0.20000006	0.15999989	1.5707964
0.21000007	0.14999989	1.5707964
0.20000006	0.1399999	1.5707964
0.21000007	0.12999989	2.3561945
0.20000006	0.1199999	3.1415927
0.21000007	0.1099999	2.3561945
0.20000006	0.099999905	1.5707964
0.21000007	0.08999991	3.1415927
0.20000006	0.07999991	3.1415927
0.21000007	0.06999991	3.1415927
0.20000006	0.05999991	2.3561945
0.21000007	0.049999908	2.3561945
0.20000006	0.03999991	NA
0.21000007	0.02999991	NA
0.20000006	0.01999991	NA
0.21000007	0.00999991	NA
0.20000006	-8.940697E-8	NA
0.21000007	-0.010000089	NA
0.20000006	-0.020000089	NA
0.21000007	-0.030000089	NA
0.20000006	-0.04000009	2.3561945
0.21000007	-0.050000086	1.5707964
0.20000006	-0.060000088	1.5707964
0.21000007	-0.07000009	NA
0.20000006	-0.08000009	NA
0.21000007	-0.090000086	NA
0.20000006	-0.10000008	NA
0.21000007	-0.11000008	NA
0.20000006	-0.12000008	NA
0.21000007	-0.13000008	NA
0.20000006	-0.14000008	NA
0.21000007	-0.15000008	NA
0.20000006	-0.16000007	NA
0.21000007	-0.17000008	NA
0.20000006	-0.18000007	NA
0.21000007	-0.19000007	NA
0.20000006	-0.20000006	NA
0.21000007	-0.21000007	NA
0.20000006	-0.22000006	NA
0.21000007	-0.23000006	NA
0.20000006	-0.24000005	NA
0.21000007	-0.25000006	NA
0.20000006	-0.26000005	NA
0.21000007	-0.27000004	NA
0.20000006	-0.28000006	NA
0.21000007	-0.29000005	NA
0.20000006	-0.30000007	NA
0.21000007	-0.31000006	NA
0.20000006	-0.32000008	NA
0.21000007	-0.33000007	NA
0.20000006	-0.3400001	NA
0.21000007	-0.35000008	NA
0.20000006	-0.3600001	NA
0.21000007	-0.3700001	NA
0.20000006	-0.3800001	NA
0.21000007	-0.3900001	NA
0.20000006	-0.40000013	NA
0.21000007	-0.41000012	NA
0.20000006	-0.42000014	NA
0.21000007	-0.43000013	NA
0.20000006	-0.44000015	NA
0.21000007	-0.45000014	NA
0.20000006	-0.46000016	NA
0.21000007	-0.47000015	NA
0.20000006	-0.48000017	NA
0.21000007	-0.49000016	NA
0.22000006	0.5	NA
0.23000006	0.49	NA
0.22000006	0.48	NA
0.23000006	0.47	NA
0.22000006	0.45999998	NA
0.23000006	0.45	NA
0.22000006	0.43999997	NA
0.23000006	0.42999998	3.1415927
0.22000006	0.41999996	3.1415927
0.23000006	0.40999997	NA
0.22000006	0.39999995	NA
0.23000006	0.38999996	3.9269907
0.22000006	0.37999994	4.712389
0.23000006	0.36999995	5.497787
0.22000006	0.35999992	2.3561945
0.23000006	0.34999993	3.1415927
0.22000006	0.3399999	0.7853982
0.23000006	0.32999992	5.497787
0.22000006	0.3199999	5.497787
0.23000006	0.3099999	1.5707964
0.22000006	0.2999999	1.5707964
0.23000006	0.2899999	4.712389
0.22000006	0.27999988	3.1415927
0.23000006	0.2699999	3.1415927
0.22000006	0.25999987	2.3561945
0.23000006	0.24999987	2.3561945
0.22000006	0.23999988	NA
0.23000006	0.22999987	4.712389
0.22000006	0.21999988	4.712389
0.23000006	0.20999987	4.712389
0.22000006	0.19999988	4.712389
0.23000006	0.18999988	4.712389
0.22000006	0.17999989	3.9269907
0.23000006	0.16999988	4.712389
0.22000006	0.15999989	0.0
0.23000006	0.14999989	5.497787
0.22000006	0.1399999	0.7853982
0.23000006	0.12999989	3.1415927
0.22000006	0.1199999	NA
0.23000006	0.1099999	NA
0.22000006	0.099999905	2.3561945
0.23000006	0.08999991	2.3561945
0.22000006	0.07999991	2.3561945
0.23000006	0.06999991	3.9269907
0.22000006	0.05999991	1.5707964
0.23000006	0.049999908	NA
0.22000006	0.03999991	1.5707964
0.23000006	0.02999991	2.3561945
0.22000006	0.01999991	1.5707964
0.23000006	0.00999991	1.5707964
0.22000006	-8.940697E-8	NA
0.23000006	-0.010000089	NA
0.22000006	-0.020000089	NA
0.23000006	-0.030000089	NA
0.22000006	-0.04000009	3.9269907
0.23000006	-0.050000086	2.3561945
0.22000006	-0.060000088	NA
0.23000006	-0.07000009	NA
0.22000006	-0.08000009	NA
0.23000006	-0.090000086	NA
0.22000006	-0.10000008	NA
0.23000006	-0.11000008	NA
0.22000006	-0.12000008	NA
0.23000006	-0.13000008	NA
0.22000006	-0.14000008	NA
0.23000006	-0.15000008	NA
0.22000006	-0.16000007	NA
0.23000006	-0.17000008	NA
0.22000006	-0.18000007	NA
0.23000006	-0.19000007	NA
0.22000006	-0.20000006	NA
0.23000006	-0.21000007	NA
0.22000006	-0.22000006	NA
0.23000006	-0.23000006	NA
0.22000006	-0.24000005	NA
0.23000006	-0.25000006	NA
0.22000006	-0.26000005	NA
0.23000006	-0.27000004	NA
0.22000006	-0.28000006	NA
0.23000006	-0.29000005	NA
0.22000006	-0.30000007	NA
0.23000006	-0.31000006	NA
0.22000006	-0.32000008	NA
0.23000006	-0.33000007	NA
0.22000006	-0.3400001	NA
0.23000006	-0.35000008	NA
0.22000006	-0.3600001	NA
0.23000006	-0.3700001	NA
0.22000006	-0.3800001	NA
0.23000006	-0.3900001	NA
0.22000006	-0.40000013	NA
0.23000006	-0.41000012	NA
0.22000006	-0.42000014	NA
0.23000006	-0.43000013	NA
0.22000006	-0.44000015	NA
0.23000006	-0.45000014	NA
0.22000006	-0.46000016	NA
0.23000006	-0.47000015	NA
0.22000006	-0.48000017	NA
0.23000006	-0.49000016	NA
0.24000005	0.5	NA
0.25000006	0.49	NA
0.24000005	0.48	NA
0.25000006	0.47	NA
0.24000005	0.45999998	NA
0.25000006	0.45	NA
0.24000005	0.43999997	NA
0.25000006	0.42999998	NA
0.24000005	0.41999996	2.3561945
0.25000006	0.40999997	2.3561945
0.24000005	0.39999995	3.9269907
0.25000006	0.38999996	0.0
0.24000005	0.37999994	NA
0.25000006	0.36999995	0.7853982
0.24000005	0.35999992	4.712389
0.25000006	0.34999993	3.1415927
0.24000005	0.3399999	3.1415927
0.25000006	0.32999992	1.5707964
0.24000005	0.3199999	5.497787
0.25000006	0.3099999	5.497787
0.24000005	0.2999999	1.5707964
0.25000006	0.2899999	3.9269907
0.24000005	0.27999988	3.1415927
0.25000006	0.2699999	3.1415927
0.24000005	0.25999987	NA
0.25000006	0.24999987	NA
0.24000005	0.23999988	2.3561945
0.25000006	0.22999987	2.3561945
0.24000005	0.21999988	NA
0.25000006	0.20999987	NA
0.24000005	0.19999988	NA
0.25000006	0.18999988	0.7853982
0.24000005	0.17999989	NA
0.25000006	0.16999988	4.712389
0.24000005	0.15999989	0.7853982
0.25000006	0.14999989	3.9269907
0.24000005	0.1399999	3.9269907
0.25000006	0.12999989	4.712389
0.24000005	0.1199999	2.3561945
0.25000006	0.1099999	1.5707964
0.24000005	0.099999905	1.5707964
0.25000006	0.08999991	3.1415927
0.24000005	0.07999991	3.9269907
0.25000006	0.06999991	3.1415927
0.24000005	0.05999991	2.3561945
0.25000006	0.049999908	NA
0.24000005	0.03999991	NA
0.25000006	0.02999991	NA
0.24000005	0.01999991	NA
0.25000006	0.00999991	NA
0.24000005	-8.940697E-8	NA
0.25000006	-0.010000089	NA
0.24000005	-0.020000089	NA
0.25000006	-0.030000089	NA
0.24000005	-0.04000009	NA
0.25000006	-0.050000086	3.1415927
0.24000005	-0.060000088	NA
0.25000006	-0.07000009	NA
0.24000005	-0.08000009	NA
0.25000006	-0.090000086	NA
0.24000005	-0.10000008	NA
0.25000006	-0.11000008	NA
0.24000005	-0.12000008	NA
0.25000006	-0.13000008	NA
0.24000005	-0.14000008	NA
0.25000006	-0.15000008	NA
0.24000005	-0.16000007	NA
0.25000006	-0.17000008	NA
0.24000005	-0.18000007	NA
0.25000006	-0.19000007	NA
0.24000005	-0.20000006	NA
0.25000006	-0.21000007	NA
0.24000005	-0.22000006	NA
0.25000006	-0.23000006	NA
0.24000005	-0.24000005	NA
0.25000006	-0.25000006	NA
0.24000005	-0.26000005	NA
0.25000006	-0.27000004	NA
0.24000005	-0.28000006	NA
0.25000006	-0.29000005	NA
0.24000005	-0.30000007	NA
0.25000006	-0.31000006	NA
0.24000005	-0.32000008	NA
0.25000006	-0.33000007	NA
0.24000005	-0.3400001	NA
0.25000006	-0.35000008	NA
0.24000005	-0.3600001	NA
0.25000006	-0.3700001	NA
0.24000005	-0.3800001	NA
0.25000006	-0.3900001	NA
0.24000005	-0.40000013	NA
0.25000006	-0.41000012	NA
0.24000005	-0.42000014	NA
0.25000006	-0.43000013	NA
0.24000005	-0.44000015	NA
0.25000006	-0.45000014	NA
0.24000005	-0.46000016	NA
0.25000006	-0.47000015	NA
0.24000005	-0.48000017	NA
0.25000006	-0.49000016	NA
0.26000005	0.5	NA
0.27000004	0.49	NA
0.26000005	0.48	NA
0.27000004	0.47	NA
0.26000005	0.45999998	NA
0.27000004	0.45	NA
0.26000005	0.43999997	NA
0.27000004	0.42999998	NA
0.26000005	0.41999996	NA
0.27000004	0.40999997	NA
0.26000005	0.39999995	2.3561945
0.27000004	0.38999996	2.3561945
0.26000005	0.37999994	2.3561945
0.27000004	0.36999995	NA
0.26000005	0.35999992	3.1415927
0.27000004	0.34999993	3.9269907
0.26000005	0.3399999	3.1415927
0.27000004	0.32999992	3.1415927
0.26000005	0.3199999	2.3561945
0.27000004	0.3099999	0.0
0.26000005	0.2999999	4.712389
0.27000004	0.2899999	3.9269907
0.26000005	0.27999988	3.1415927
0.27000004	0.2699999	3.1415927
0.26000005	0.25999987	4.712389
0.27000004	0.24999987	NA
0.26000005	0.23999988	4.712389
0.27000004	0.22999987	4.712389
0.26000005	0.21999988	2.3561945
0.27000004	0.20999987	2.3561945
0.26000005	0.19999988	1.5707964
0.27000004	0.18999988	3.9269907
0.26000005	0.17999989	4.712389
0.27000004	0.16999988	2.3561945
0.26000005	0.15999989	3.9269907
0.27000004	0.14999989	0.7853982
0.26000005	0.1399999	1.5707964
0.27000004	0.12999989	2.3561945
0.26000005	0.1199999	1.5707964
0.27000004	0.1099999	1.5707964
0.26000005	0.099999905	1.5707964
0.27000004	0.08999991	NA
0.26000005	0.07999991	3.1415927
0.27000004	0.06999991	0.7853982
0.26000005	0.05999991	2.3561945
0.27000004	0.049999908	NA
0.26000005	0.03999991	NA
0.27000004	0.02999991	NA
0.26000005	0.01999991	NA
0.27000004	0.00999991	NA
0.26000005	-8.940697E-8	NA
0.27000004	-0.010000089	NA
0.26000005	-0.020000089	NA
0.27000004	-0.030000089	NA
0.26000005	-0.04000009	NA
0.27000004	-0.050000086	NA
0.26000005	-0.060000088	NA
0.27000004	-0.07000009	NA
0.26000005	-0.08000009	NA
0.27000004	-0.090000086	NA
0.26000005	-0.10000008	NA
0.27000004	-0.11000008	NA
0.26000005	-0.12000008	NA
0.27000004	-0.13000008	NA
0.26000005	-0.14000008	NA
0.27000004	-0.15000008	NA
0.26000005	-0.16000007	NA
0.27000004	-0.17000008	NA
0.26000005	-0.18000007	NA
0.27000004	-0.19000007	NA
0.26000005	-0.20000006	NA
0.27000004	-0.21000007	NA
0.26000005	-0.22000006	NA
0.27000004	-0.23000006	NA
0.26000005	-0.24000005	NA
0.27000004	-0.25000006	NA
0.26000005	-0.26000005	NA
0.27000004	-0.27000004	NA
0.26000005	-0.28000006	NA
0.27000004	-0.29000005	NA
0.26000005	-0.30000007	NA
0.27000004	-0.31000006	NA
0.26000005	-0.32000008	NA
0.27000004	-0.33000007	NA
0.26000005	-0.3400001	NA
0.27000004	-0.35000008	NA
0.26000005	-0.3600001	NA
0.27000004	-0.3700001	NA
0.26000005	-0.3800001	NA
0.27000004	-0.3900001	NA
0.26000005	-0.40000013	NA
0.27000004	-0.41000012	NA
0.26000005	-0.42000014	NA
0.27000004	-0.43000013	NA
0.26000005	-0.44000015	NA
0.27000004	-0.45000014	NA
0.26000005	-0.46000016	NA
0.27000004	-0.47000015	NA
0.26000005	-0.48000017	NA
0.27000004	-0.49000016	NA
0.28000006	0.5	NA
0.29000005	0.49	NA
0.28000006	0.48	NA
0.29000005	0.47	NA
0.28000006	0.45999998	NA
0.29000005	0.45	NA
0.28000006	0.43999997	NA
0.29000005	0.42999998	NA
0.28000006	0.41999996	NA
0.29000005	0.40999997	NA
0.28000006	0.39999995	NA
0.29000005	0.38999996	NA
0.28000006	0.37999994	NA
0.29000005	0.36999995	NA
0.28000006	0.35999992	NA
0.29000005	0.34999993	4.712389
0.28000006	0.3399999	4.712389
0.29000005	0.32999992	4.712389
0.28000006	0.3199999	4.712389
0.29000005	0.3099999	4.712389
0.28000006	0.2999999	3.9269907
0.29000005	0.2899999	3.1415927
0.28000006	0.27999988	3.1415927
0.29000005	0.2699999	3.1415927
0.28000006	0.25999987	NA
0.29000005	0.24999987	NA
0.28000006	0.23999988	4.712389
0.29000005	0.22999987	NA
0.28000006	0.21999988	4.712389
0.29000005	0.20999987	1.5707964
0.28000006	0.19999988	3.9269907
0.29000005	0.18999988	3.9269907
0.28000006	0.17999989	1.5707964
0.29000005	0.16999988	2.3561945
0.28000006	0.15999989	2.3561945
0.29000005	0.14999989	1.5707964
0.28000006	0.1399999	1.5707964
0.29000005	0.12999989	1.5707964
0.28000006	0.1199999	3.9269907
0.29000005	0.1099999	NA
0.28000006	0.099999905	2.3561945
0.29000005	0.08999991	2.3561945
0.28000006	0.07999991	0.7853982
0.29000005	0.06999991	NA
0.28000006	0.05999991	NA
0.29000005	0.049999908	NA
0.28000006	0.03999991	NA
0.29000005	0.02999991	NA
0.28000006	0.01999991	NA
0.29000005	0.00999991	NA
0.28000006	-8.940697E-8	NA
0.29000005	-0.010000089	NA
0.28000006	-0.020000089	NA
0.29000005	-0.030000089	NA
0.28000006	-0.04000009	NA
0.29000005	-0.050000086	NA
0.28000006	-0.060000088	NA
0.29000005	-0.07000009	NA
0.28000006	-0.08000009	NA
0.29000005	-0.090000086	NA
0.28000006	-0.10000008	NA
0.29000005	-0.11000008	NA
0.28000006	-0.12000008	NA
0.29000005	-0.13000008	NA
0.28000006	-0.14000008	NA
0.29000005	-0.15000008	NA
0.28000006	-0.16000007	NA
0.29000005	-0.17000008	NA
0.28000006	-0.18000007	NA
0.29000005	-0.19000007	NA
0.28000006	-0.20000006	NA
0.29000005	-0.21000007	NA
0.28000006	-0.22000006	NA
0.29000005	-0.23000006	NA
0.28000006	-0.24000005	NA
0.29000005	-0.25000006	NA
0.28000006	-0.26000005	NA
0.29000005	-0.27000004	NA
0.28000006	-0.28000006	NA
0.29000005	-0.29000005	NA
0.28000006	-0.30000007	NA
0.29000005	-0.31000006	NA
0.28000006	-0.32000008	NA
0.29000005	-0.33000007	NA
0.28000006	-0.3400001	NA
0.29000005	-0.35000008	NA
0.28000006	-0.3600001	NA
0.29000005	-0.3700001	NA
0.28000006	-0.3800001	NA
0.29000005	-0.3900001	NA
0.28000006	-0.40000013	NA
0.29000005	-0.41000012	NA
0.28000006	-0.42000014	NA
0.29000005	-0.43000013	NA
0.28000006	-0.44000015	NA
0.29000005	-0.45000014	NA
0.28000006	-0.46000016	NA
0.29000005	-0.47000015	NA
0.28000006	-0.48000017	NA
0.29000005	-0.49000016	NA
0.30000007	0.5	NA
0.31000006	0.49	NA
0.30000007	0.48	NA
0.31000006	0.47	NA
0.30000007	0.45999998	NA
0.31000006	0.45	NA
0.30000007	0.43999997	NA
0.31000006	0.42999998	NA
0.30000007	0.41999996	NA
0.31000006	0.40999997	NA
0.30000007	0.39999995	NA
0.31000006	0.38999996	NA
0.30000007	0.37999994	NA
0.31000006	0.36999995	NA
0.30000007	0.35999992	NA
0.31000006	0.34999993	NA
0.30000007	0.3399999	NA
0.31000006	0.32999992	NA
0.30000007	0.3199999	NA
0.31000006	0.3099999	NA
0.30000007	0.2999999	5.497787
0.31000006	0.2899999	3.1415927
0.30000007	0.27999988	3.1415927
0.31000006	0.2699999	2.3561945
0.30000007	0.25999987	2.3561945
0.31000006	0.24999987	3.1415927
0.30000007	0.23999988	NA
0.31000006	0.22999987	0.7853982
0.30000007	0.21999988	0.7853982
0.31000006	0.20999987	NA
0.30000007	0.19999988	3.9269907
0.31000006	0.18999988	0.0
0.30000007	0.17999989	NA
0.31000006	0.16999988	3.9269907
0.30000007	0.15999989	2.3561945
0.31000006	0.14999989	NA
0.30000007	0.1399999	1.5707964
0.31000006	0.12999989	NA
0.30000007	0.1199999	NA
0.31000006	0.1099999	NA
0.30000007	0.099999905	NA
0.31000006	0.08999991	3.1415927
0.30000007	0.07999991	2.3561945
0.31000006	0.06999991	2.3561945
0.30000007	0.05999991	NA
0.31000006	0.049999908	NA
0.30000007	0.03999991	NA
0.31000006	0.02999991	NA
0.30000007	0.01999991	NA
0.31000006	0.00999991	NA
0.30000007	-8.940697E-8	NA
0.31000006	-0.010000089	NA
0.30000007	-0.020000089	NA
0.31000006	-0.030000089	NA
0.30000007	-0.04000009	NA
0.31000006	-0.050000086	NA
0.30000007	-0.060000088	NA
0.31000006	-0.07000009	NA
0.30000007	-0.08000009	NA
0.31000006	-0.090000086	NA
0.30000007	-0.10000008	NA
0.31000006	-0.11000008	NA
0.30000007	-0.12000008	NA
0.31000006	-0.13000008	NA
0.30000007	-0.14000008	NA
0.31000006	-0.15000008	NA
0.30000007	-0.16000007	NA
0.31000006	-0.17000008	NA
0.30000007	-0.18000007	NA
0.31000006	-0.19000007	NA
0.30000007	-0.20000006	NA
0.31000006	-0.21000007	NA
0.30000007	-0.22000006	NA
0.31000006	-0.23000006	NA
0.30000007	-0.24000005	NA
0.31000006	-0.25000006	NA
0.30000007	-0.26000005	NA
0.31000006	-0.27000004	NA
0.30000007	-0.28000006	NA
0.31000006	-0.29000005	NA
0.30000007	-0.30000007	NA
0.31000006	-0.31000006	NA
0.30000007	-0.32000008	NA
0.31000006	-0.33000007	NA
0.30000007	-0.3400001	NA
0.31000006	-0.35000008	NA
0.30000007	-0.3600001	NA
0.31000006	-0.3700001	NA
0.30000007	-0.3800001	NA
0.31000006	-0.3900001	NA
0.30000007	-0.40000013	NA
0.31000006	-0.41000012	NA
0.30000007	-0.42000014	NA
0.31000006	-0.43000013	NA
0.30000007	-0.44000015	NA
0.31000006	-0.45000014	NA
0.30000007	-0.46000016	NA
0.31000006	-0.47000015	NA
0.30000007	-0.48000017	NA
0.31000006	-0.49000016	NA
0.32000008	0.5	NA
0.33000007	0.49	NA
0.32000008	0.48	NA
0.33000007	0.47	NA
0.32000008	0.45999998	NA
0.33000007	0.45	NA
0.32000008	0.43999997	NA
0.33000007	0.42999998	NA
0.32000008	0.41999996	NA
0.33000007	0.40999997	NA
0.32000008	0.39999995	NA
0.33000007	0.38999996	NA
0.32000008	0.37999994	NA
0.33000007	0.36999995	NA
0.32000008	0.35999992	NA
0.33000007	0.34999993	NA
0.32000008	0.3399999	NA
0.33000007	0.32999992	NA
0.32000008	0.3199999	NA
0.33000007	0.3099999	NA
0.32000008	0.2999999	NA
0.33000007	0.2899999	NA
0.32000008	0.27999988	2.3561945
0.33000007	0.2699999	3.1415927
0.32000008	0.25999987	3.1415927
0.33000007	0.24999987	2.3561945
0.32000008	0.23999988	0.7853982
0.33000007	0.22999987	NA
0.32000008	0.21999988	NA
0.33000007	0.20999987	0.0
0.32000008	0.19999988	0.7853982
0.33000007	0.18999988	NA
0.32000008	0.17999989	NA
0.33000007	0.16999988	NA
0.32000008	0.15999989	NA
0.33000007	0.14999989	NA
0.32000008	0.1399999	NA
0.33000007	0.12999989	NA
0.32000008	0.1199999	NA
0.33000007	0.1099999	NA
0.32000008	0.099999905	NA
0.33000007	0.08999991	NA
0.32000008	0.07999991	NA
0.33000007	0.06999991	NA
0.32000008	0.05999991	NA
0.33000007	0.049999908	NA
0.32000008	0.03999991	NA
0.33000007	0.02999991	NA
0.32000008	0.01999991	NA
0.33000007	0.00999991	NA
0.32000008	-8.940697E-8	NA
0.33000007	-0.010000089	NA
0.32000008	-0.020000089	NA
0.33000007	-0.030000089	NA
0.32000008	-0.04000009	NA
0.33000007	-0.050000086	NA
0.32000008	-0.060000088	NA
0.33000007	-0.07000009	NA
0.32000008	-0.08000009	NA
0.33000007	-0.090000086	NA
0.32000008	-0.10000008	NA
0.33000007	-0.11000008	NA
0.32000008	-0.12000008	NA
0.33000007	-0.13000008	NA
0.32000008	-0.14000008	NA
0.33000007	-0.15000008	NA
0.32000008	-0.16000007	NA
0.33000007	-0.17000008	NA
0.32000008	-0.18000007	NA
0.33000007	-0.19000007	NA
0.32000008	-0.20000006	NA
0.33000007	-0.21000007	NA
0.32000008	-0.22000006	NA
0.33000007	-0.23000006	NA
0.32000008	-0.24000005	NA
0.33000007	-0.25000006	NA
0.32000008	-0.26000005	NA
0.33000007	-0.27000004	NA
0.32000008	-0.28000006	NA
0.33000007	-0.29000005	NA
0.32000008	-0.30000007	NA
0.33000007	-0.31000006	NA
0.32000008	-0.32000008	NA
0.33000007	-0.33000007	NA
0.32000008	-0.3400001	NA
0.33000007	-0.35000008	NA
0.32000008	-0.3600001	NA
0.33000007	-0.3700001	NA
0.32000008	-0.3800001	NA
0.33000007	-0.3900001	NA
0.32000008	-0.40000013	NA
0.33000007	-0.41000012	NA
0.32000008	-0.42000014	NA
0.33000007	-0.43000013	NA
0.32000008	-0.44000015	NA
0.33000007	-0.45000014	NA
0.32000008	-0.46000016	NA
0.33000007	-0.47000015	NA
0.32000008	-0.48000017	NA
0.33000007	-0.49000016	NA
0.3400001	0.5	NA
0.35000008	0.49	NA
0.3400001	0.48	NA
0.35000008	0.47	NA
0.3400001	0.45999998	NA
0.35000008	0.45	NA
0.3400001	0.43999997	NA
0.35000008	0.42999998	NA
0.3400001	0.41999996	NA
0.35000008	0.40999997	NA
0.3400001	0.39999995	NA
0.35000008	0.38999996	NA
0.3400001	0.37999994	NA
0.35000008	0.36999995	NA
0.3400001	0.35999992	NA
0.35000008	0.34999993	NA
0.3400001	0.3399999	NA
0.35000008	0.32999992	NA
0.3400001	0.3199999	NA
0.35000008	0.3099999	NA
0.3400001	0.2999999	NA
0.35000008	0.2899999	NA
0.3400001	0.27999988	NA
0.35000008	0.2699999	NA
0.3400001	0.25999987	3.1415927
0.35000008	0.24999987	2.3561945
0.3400001	0.23999988	2.3561945
0.35000008	0.22999987	2.3561945
0.3400001	0.21999988	NA
0.35000008	0.20999987	0.7853982
0.3400001	0.19999988	NA
0.35000008	0.18999988	0.0
0.3400001	0.17999989	NA
0.35000008	0.16999988	NA
0.3400001	0.15999989	NA
0.35000008	0.14999989	NA
0.3400001	0.1399999	NA
0.35000008	0.12999989	NA
0.3400001	0.1199999	NA
0.35000008	0.1099999	NA
0.3400001	0.099999905	NA
0.35000008	0.08999991	NA
0.3400001	0.07999991	NA
0.35000008	0.06999991	NA
0.3400001	0.05999991	NA
0.35000008	0.049999908	NA
0.3400001	0.03999991	NA
0.35000008	0.02999991	NA
0.3400001	0.01999991	NA
0.35000008	0.00999991	NA
0.3400001	-8.940697E-8	NA
0.35000008	-0.010000089	NA
0.3400001	-0.020000089	NA
0.35000008	-0.030000089	NA
0.3400001	-0.04000009	NA
0.35000008	-0.050000086	NA
0.3400001	-0.060000088	NA
0.35000008	-0.07000009	NA
0.3400001	-0.08000009	NA
0.35000008	-0.090000086	NA
0.3400001	-0.10000008	NA
0.35000008	-0.11000008	NA
0.3400001	-0.12000008	NA
0.35000008	-0.13000008	NA
0.3400001	-0.14000008	NA
0.35000008	-0.15000008	NA
0.3400001	-0.16000007	NA
0.35000008	-0.17000008	NA
0.3400001	-0.18000007	NA
0.35000008	-0.19000007	NA
0.3400001	-0.20000006	NA
0.35000008	-0.21000007	NA
0.3400001	-0.22000006	NA
0.35000008	-0.23000006	NA
0.3400001	-0.24000005	NA
0.35000008	-0.25000006	NA
0.3400001	-0.26000005	NA
0.35000008	-0.27000004	NA
0.3400001	-0.28000006	NA
0.35000008	-0.29000005	NA
0.3400001	-0.30000007	NA
0.35000008	-0.31000006	NA
0.3400001	-0.32000008	NA
0.35000008	-0.33000007	NA
0.3400001	-0.3400001	NA
0.35000008	-0.35000008	NA
0.3400001	-0.3600001	NA
0.35000008	-0.3700001	NA
0.3400001	-0.3800001	NA
0.35000008	-0.3900001	NA
0.3400001	-0.40000013	NA
0.35000008	-0.41000012	NA
0.3400001	-0.42000014	NA
0.35000008	-0.43000013	NA
0.3400001	-0.44000015	NA
0.35000008	-0.45000014	NA
0.3400001	-0.46000016	NA
0.35000008	-0.47000015	NA
